Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
High income,HIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.0412243,67.12429084,67.18127122,67.22472081,67.27695552,67.34202857,67.35316937,67.38200797,67.4043321,67.38378297,67.30340353,67.14544358,66.96347937,66.75440567,66.52652628,66.28704121,66.04981998,65.80023133,65.54449167,
"Hong Kong SAR, China",HKG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.12388972,72.40556766,72.63287711,72.84617536,73.09868419,73.40552005,73.86099546,74.30746862,74.71167328,75.00361752,75.12407894,75.11487043,74.99848159,74.73462986,74.28499146,73.64606103,73.0503668,72.21830628,71.2240546,
Honduras,HND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.49715089,53.80613669,54.19935592,54.64747642,55.11492385,55.58885023,56.13126446,56.65674332,57.19345617,57.78249308,58.43757777,59.10244602,59.82452098,60.57197568,61.29030709,61.94650538,62.55904699,63.09407994,63.56850081,
Heavily indebted poor countries (HIPC),HPC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.56849677,51.57461188,51.62307857,51.70202695,51.80295804,51.92353483,51.94696425,52.00681231,52.10056846,52.22606235,52.38001619,52.51453864,52.69019695,52.89887841,53.13249348,53.38532252,53.60558587,53.85008149,54.11553089,
Croatia,HRV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.11236824,66.90258219,66.84564058,66.89086889,66.96263722,67.02161095,67.14035056,67.16324816,67.11629459,67.05461819,66.99714544,66.72221064,66.56653192,66.49455946,66.40220965,66.21314502,65.95282709,65.53958216,65.04262698,
Haiti,HTI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.63526621,56.03703597,56.42931638,56.80917886,57.18454701,57.56074198,57.89041695,58.21636704,58.54556744,58.889252,59.25277119,59.5843795,59.93559609,60.29537506,60.64869221,60.98774611,61.26775259,61.54011804,61.80835189,
Hungary,HUN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.07410826,68.24839169,68.4054924,68.55815532,68.71337923,68.86447932,68.8182856,68.82682011,68.88781646,68.97095308,69.04770347,68.93016953,68.81248633,68.6560694,68.41882874,68.08257746,67.626637,67.04987336,66.4302824,
IBRD only,IBD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.33104925,64.69292417,65.16637798,65.70036942,66.2080416,66.64381972,67.00019945,67.29516731,67.5326327,67.73682725,67.91951767,68.03205627,68.13254299,68.20994811,68.24743965,68.23883107,68.16589228,68.05888255,67.93500202,
IDA & IBRD total,IBT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.12438605,62.41790719,62.80519197,63.2435028,63.66226404,64.02511935,64.30690058,64.54343188,64.73858209,64.91227817,65.07375752,65.17296646,65.26981664,65.3545967,65.41258155,65.43784521,65.40589066,65.35312617,65.29128392,
IDA total,IDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.00111075,54.1490442,54.3331019,54.54141811,54.76186632,54.98844215,55.1344895,55.29631602,55.47336504,55.66772258,55.88224914,56.0566865,56.254702,56.47311915,56.70441691,56.94284345,57.1428649,57.35824479,57.58629641,
IDA blend,IDB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.18378913,54.37756554,54.61807384,54.88991565,55.17202696,55.45014751,55.64236982,55.84142636,56.04613623,56.25916471,56.48687723,56.62647175,56.78059648,56.95053435,57.12960546,57.31357953,57.43385478,57.57449963,57.73463139,
Indonesia,IDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.6084658,64.78682435,64.93126796,65.0565537,65.18241233,65.3179695,65.61064203,65.8362152,66.00301231,66.11976605,66.20938439,66.43167506,66.6076764,66.77005263,66.95356767,67.16559219,67.2429804,67.40315016,67.59163708,
IDA only,IDX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.90790784,54.03257628,54.18807138,54.36433595,54.55373046,54.75435324,54.87708288,55.01999908,55.18285042,55.36745716,55.57471617,55.76629569,55.98630845,56.22912033,56.48682696,56.75293623,56.99371723,57.2473769,57.51025579,
Isle of Man,IMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
India,IND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.90862046,61.18898716,61.4993847,61.83084479,62.173897,62.52276485,62.80842981,63.10261029,63.40924784,63.74196691,64.10821053,64.429404,64.80551944,65.20848906,65.5959799,65.94416405,66.27426247,66.53818711,66.7667425,
Not classified,INX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.01236974,68.47395208,68.82974352,69.07780153,69.22723028,69.28738201,69.15759216,68.97414144,68.74175701,68.4788732,68.20432728,67.60570712,67.01897358,66.44571179,65.88274859,65.33622788,65.09707974,64.89006852,64.72777871,
"Iran, Islamic Rep.",IRN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.65619111,63.12075924,64.58113212,65.9817241,67.24839963,68.34311208,69.12684134,69.7815963,70.28121256,70.61992199,70.80807124,70.93358277,70.93400786,70.819846,70.60730565,70.31185322,70.0525812,69.71345113,69.33886753,
Iraq,IRQ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.59208617,53.74069426,53.93186541,54.14900482,54.37239524,54.59976576,54.61771449,54.63969938,54.68362537,54.75327477,54.83489396,55.43872314,56.01288755,56.55043498,57.06878695,57.58574075,57.74782855,57.99419223,58.28983494,
Iceland,ISL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.18622854,65.44730247,65.60041216,65.70990998,65.8431351,66.01147878,66.28519952,66.58136266,66.8576447,67.06627181,67.19737269,66.99178296,66.77465515,66.53198324,66.26170898,65.97293508,65.78779432,65.5848059,65.37258734,
Israel,ISR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.89212826,61.92434639,61.9885715,62.06188099,62.11250378,62.12615126,62.2706188,62.35771981,62.3898493,62.36919047,62.28786001,62.05032656,61.78310776,61.49417939,61.19835304,60.91262883,60.60107399,60.32990904,60.09776752,
Italy,ITA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.39101468,67.1780734,66.91705904,66.63603499,66.37989672,66.1733373,65.97207583,65.84465092,65.75800775,65.6540287,65.49437003,65.27119165,65.02018864,64.75929013,64.52449295,64.33598201,64.16047427,64.02524052,63.91920431,
Jamaica,JAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.03809845,60.357752,60.73093698,61.13624343,61.54479884,61.94610006,62.50034944,63.03662958,63.58694636,64.16611555,64.74708767,65.25461185,65.73181682,66.16805051,66.55417355,66.89031315,67.09541138,67.29244384,67.45326077,
Jordan,JOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.32958542,57.58038202,57.81556241,58.04123275,58.25135962,58.40813718,58.49826589,58.6059457,58.70848648,58.8015975,58.89184097,59.03888712,59.23994451,59.49264132,59.82320771,60.26763934,60.75659657,61.30351774,61.90801939,
Japan,JPN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.23167739,67.9135661,67.60306058,67.28177834,66.92461038,66.51776712,66.13530358,65.71562294,65.25157967,64.73165078,64.14714689,63.53572342,62.87957917,62.20848909,61.5688117,60.99128482,60.49382348,60.07613014,59.72678128,
Kazakhstan,KAZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.63586703,66.15258476,66.56500306,66.94468578,67.3602944,67.82546194,68.13446981,68.49102515,68.83613877,69.07397722,69.13408267,68.77757544,68.33604702,67.80536631,67.19991169,66.54297947,65.77406829,64.9483167,64.14760395,
Kenya,KEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.4781745,52.6548984,52.96373618,53.33025998,53.65362312,53.89214631,54.08158292,54.19136271,54.27137945,54.40332296,54.62630437,54.84997617,55.17836258,55.58142039,56.01387836,56.45571517,56.92169994,57.39388204,57.87864645,
Kyrgyz Republic,KGZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.55239811,60.14002881,60.81583369,61.60842759,62.49325016,63.40090638,64.00524005,64.58981111,65.07361875,65.40526102,65.57967266,65.51792504,65.29697366,64.95505472,64.55971154,64.16486593,63.72269864,63.40651527,63.15485491,
Cambodia,KHM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.32876811,56.50737162,57.44862981,58.18740008,58.85221172,59.54705194,60.29948413,61.04251605,61.77045908,62.41938542,62.9400403,63.2824793,63.64321421,63.95782417,64.1725757,64.2786402,64.35303875,64.31673399,64.22990522,
Kiribati,KIR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.72425233,57.01988375,57.6553462,58.46344346,59.14761489,59.53966965,60.23340364,60.31680255,60.12494811,60.0762905,60.33208002,60.26468566,60.58381122,61.07702289,61.40815972,61.4432525,61.39401372,61.02945041,60.50739337,
St. Kitts and Nevis,KNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.19916208,72.37674061,72.37280594,72.27667567,72.23410688,72.30946226,72.44724072,72.62788823,72.84454847,73.0503541,73.20508309,73.28281943,73.35316675,73.40440499,73.41364858,73.35891973,73.16412851,72.92225296,72.60812059,
Kuwait,KWT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.04287762,70.35628128,70.79626223,71.28143351,71.66815421,71.86078043,72.69247815,73.34317351,73.83303295,74.28775507,74.78541949,75.05624893,75.45505879,75.91859178,76.34074888,76.67673639,76.46089401,76.19508301,75.91063957,
Latin America & Caribbean (excluding high income),LAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.00619847,62.3514817,62.69161786,63.02681953,63.36007116,63.69393446,64.02807316,64.3691696,64.71107622,65.04303442,65.35585139,65.65364541,65.92218859,66.16254631,66.37786476,66.56882241,66.72863713,66.87172434,66.99239321,
Lao PDR,LAO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.07068392,53.57558126,54.09714038,54.66632237,55.31322763,56.03311104,56.82972881,57.63239645,58.42235828,59.17707103,59.88812905,60.50149609,61.10830425,61.67774805,62.16482955,62.55148221,62.88211859,63.12551282,63.32093135,
Lebanon,LBN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.20638351,63.05368002,62.98952347,63.02348819,63.23849767,63.71185352,64.45185286,65.3521122,66.35302947,67.25374016,67.82543159,67.8006223,67.55579842,67.11840409,66.65223883,66.3349089,66.48664243,66.66571839,66.9017647,
Liberia,LBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.83586757,53.71591783,53.67803198,53.717317,53.76366821,53.74650883,53.65715781,53.57861597,53.51565748,53.51661755,53.62338989,53.71660531,53.88406056,54.12178044,54.41027034,54.73222531,55.0003303,55.29857561,55.62158161,
Libya,LBY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.38176551,63.10541059,63.85903391,64.60175495,65.27480695,65.84906324,66.22770123,66.51006973,66.71840453,66.89650641,67.07255622,67.04092669,67.01495192,66.98873165,66.94865182,66.89339803,66.99872862,67.13142809,67.28872201,
St. Lucia,LCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.24921999,61.07195013,61.99746537,62.99694761,64.03507688,65.06177448,65.8902776,66.60204368,67.23506126,67.79835212,68.27354453,68.94852573,69.5453053,70.08444452,70.57084848,71.00197626,71.25605475,71.48667617,71.66458664,
Latin America & Caribbean,LCN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.14415153,62.48549039,62.82173533,63.1535659,63.48419261,63.81570589,64.14611992,64.48303271,64.82026219,65.14680788,65.45330289,65.74027956,65.99817326,66.2276866,66.43187983,66.61165044,66.76214586,66.89617417,67.00809284,
Least developed countries: UN classification,LDC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.68980741,53.79793471,53.93209401,54.08407203,54.25035541,54.43187178,54.51841914,54.63299163,54.77341733,54.93655488,55.12004211,55.29544959,55.49989272,55.72866845,55.97740588,56.24186612,56.48857231,56.75164023,57.02638841,
Low income,LIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.13989828,52.15038837,52.20347448,52.28780109,52.39447118,52.52025049,52.57597848,52.66093354,52.77328514,52.91495891,53.08729705,53.21667001,53.38716334,53.59214739,53.82172556,54.06808259,54.2984054,54.55013861,54.81972624,
Liechtenstein,LIE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.02731622,67.28979316,67.44761254,67.52116634,67.55636581,67.5773605,67.48553968,67.42952994,67.38684338,67.31489858,67.19010813,66.9646298,66.67761511,66.36538485,66.07695953,65.8354277,65.63676686,65.46932057,65.32977922,
Lower middle income,LMC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.68053407,59.95327984,60.24139033,60.54212722,60.85326832,61.17231842,61.44403886,61.72016219,61.99873903,62.27919701,62.5612827,62.79742738,63.04645071,63.29940663,63.54437624,63.77509731,63.95611613,64.12573046,64.28851804,
Low & middle income,LMY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.09607143,62.38755131,62.77361357,63.21125165,63.62920577,63.99092553,64.27136496,64.50687654,64.70149236,64.87542239,65.03815327,65.14026945,65.23986808,65.32772199,65.3897246,65.42012586,65.39249535,65.34544245,65.28977835,
Lesotho,LSO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.90927605,56.38804562,56.8620805,57.35755182,57.88233945,58.41855726,58.75607242,59.16880481,59.61369393,60.04102243,60.42866714,60.63011656,60.83586353,61.08359255,61.40664417,61.79592146,61.93577924,62.14596559,62.38256097,
Late-demographic dividend,LTE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.42886204,67.85900056,68.49505592,69.24480629,69.94587212,70.51120719,70.96496245,71.30592166,71.53824303,71.70471683,71.8281029,71.84138865,71.81455048,71.73608782,71.58695863,71.3619586,71.0373948,70.66094382,70.2600893,
Lithuania,LTU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.05189445,66.30796358,66.55125476,66.78764573,67.01887623,67.24114216,67.38314461,67.54472258,67.71417411,67.86183032,67.96328593,67.79074938,67.5808168,67.33500967,67.05283566,66.71974979,66.38965765,65.97155985,65.41254234,
Luxembourg,LUX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.98234133,66.89421578,66.84395325,66.83798248,66.87877225,66.95672306,67.25478405,67.57146016,67.87733954,68.14473332,68.36296907,68.64301848,68.90688076,69.15843409,69.40196496,69.62792528,69.7182977,69.82818334,69.93802183,
Latvia,LVA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.15498598,67.4445551,67.6944348,67.93821622,68.19714242,68.46233536,68.33320899,68.24623571,68.14944693,67.98364405,67.73214477,67.32849002,66.89078286,66.42041862,65.92012048,65.38709519,65.09153275,64.59043297,63.96060274,
"Macao SAR, China",MAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.76754515,70.79906288,72.03049768,73.3658579,74.67986438,75.88669961,77.10282929,78.16202224,79.04215325,79.73784195,80.2331393,80.23135911,80.11343187,79.84488337,79.40234629,78.79352583,77.90665039,76.92154485,75.86173049,
St. Martin (French part),MAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.24214276,61.84558782,62.31372456,62.69801474,63.07825008,63.48720682,63.86637382,64.28880511,64.71528462,65.07838135,65.34258361,65.6034758,65.76106961,65.83375408,65.86661165,65.88659869,65.81884852,65.79405364,65.78071505,
Monaco,MCO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.12283036,67.91313209,68.80358429,69.75281278,70.68812337,71.55845957,72.03644726,72.45289259,72.79699365,73.08741536,73.33775322,73.59669775,73.85701191,74.08451548,74.20424721,74.15911268,73.79855775,73.27474257,72.6703528,
Madagascar,MDG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.88201719,51.86165221,51.91802121,52.03304377,52.18816809,52.37569699,52.56366316,52.77018123,53.00841303,53.29844738,53.64400113,53.96936079,54.3521052,54.76324791,55.16114362,55.52256805,55.82712075,56.09750403,56.34513228,
Maldives,MDV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.77097903,57.54507415,59.30193823,61.00639943,62.61866898,64.10540412,65.58428273,66.93459121,68.14023503,69.210918,70.15317143,71.30080553,72.40916632,73.39488394,74.20525729,74.84343229,75.39536331,75.82664856,76.14873879,
Middle East & North Africa,MEA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.09843162,59.86156486,60.62959368,61.38149527,62.08915129,62.73380282,63.32674135,63.86111839,64.31649638,64.67887876,64.94593035,65.14524524,65.25966031,65.30148485,65.29620143,65.26514088,65.13009943,65.02363245,64.93158834,
Mexico,MEX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.65263399,61.10149107,61.5004768,61.86296566,62.20536889,62.53781902,62.86472185,63.23872359,63.63374864,64.01121544,64.3491308,64.67882715,64.95679547,65.1952915,65.41881124,65.63931515,65.82178939,66.02000456,66.21946683,
Marshall Islands,MHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.04665898,63.37908426,63.81284989,64.30185853,64.76855607,65.17263907,65.49555688,65.76692415,65.99055081,66.18779857,66.3686637,66.48606054,66.59531651,66.68707145,66.74721491,66.77045662,66.73084444,66.66682069,66.5910879,
North Macedonia,MKD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.42924064,67.72114535,67.96544339,68.19529898,68.46305969,68.78981572,69.08562762,69.46237725,69.86992294,70.22980234,70.49766243,70.72121562,70.82657194,70.82584522,70.75631385,70.64027417,70.36289441,70.08894349,69.81281899,
Mali,MLI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.13307974,50.11853685,50.12390152,50.14079888,50.16824224,50.20361604,50.0224791,49.89188705,49.80429837,49.76097336,49.76698334,49.57119073,49.46778046,49.43725336,49.45806165,49.52097561,49.62358011,49.76226784,49.94928385,
Malta,MLT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.74174701,67.93590158,68.16170828,68.40809362,68.65276292,68.8735781,69.18302455,69.43744299,69.56880615,69.53216118,69.31705986,68.99074486,68.57226849,68.06554484,67.51650988,66.98096453,66.41297693,65.88290903,65.37377518,
Myanmar,MMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.99403329,63.24739672,63.49534909,63.73237961,63.95985387,64.18724572,64.31991002,64.48355677,64.67945434,64.90269414,65.14851598,65.51906599,65.88961573,66.26306003,66.64032304,67.01409544,67.31718483,67.59224925,67.84430978,
Middle East & North Africa (excluding high income),MNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.75699234,59.49926476,60.25180031,60.98831462,61.67229542,62.28060976,62.76598447,63.18146083,63.51803166,63.77204034,63.94379975,64.0581325,64.09387221,64.06587002,64.00082999,63.91863521,63.7513162,63.62060216,63.51351932,
Montenegro,MNE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.9872009,66.93353078,66.85545942,66.76795657,66.7231317,66.75778848,66.8643382,67.05893746,67.31008176,67.56648725,67.78919547,67.83597486,67.88321284,67.90490864,67.85883554,67.71862778,67.52483803,67.20201796,66.81554422,
Mongolia,MNG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.53778774,62.59379696,63.82656693,65.13783022,66.34862087,67.34570286,68.10887365,68.63544887,68.95126635,69.12011986,69.17341692,68.93238823,68.62793828,68.24648283,67.78716972,67.27377145,66.64579219,66.05640208,65.50689291,
Northern Mariana Islands,MNP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.16189633,51.99736712,51.85762428,51.74098215,51.66208852,51.63140296,51.41869279,51.29687584,51.24329588,51.23237202,51.25359655,51.25136569,51.28168084,51.35473111,51.48658853,51.67990521,51.88467542,52.14220606,52.43843539,
Mauritania,MRT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.22872354,53.45211664,53.72069174,54.01256778,54.30054024,54.57123452,54.78022151,54.99102737,55.1986234,55.40295909,55.60313606,55.73921095,55.88234897,56.03275342,56.19622091,56.37637932,56.46742802,56.60673381,56.77570502,
Mauritius,MUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.10255285,68.36471882,68.41336249,68.37287861,68.43495435,68.6847741,68.88523552,69.28175873,69.76773273,70.17639195,70.42777985,70.68029223,70.77498947,70.75109204,70.69387723,70.64565971,70.65526027,70.69092186,70.73213461,
Malawi,MWI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.79704842,50.62835024,50.58468469,50.62845302,50.69639187,50.75172945,50.75561719,50.75848052,50.77727896,50.84888296,50.99265372,51.09546344,51.31054367,51.60321621,51.93082044,52.27595464,52.66897724,53.05410874,53.45227916,
Malaysia,MYS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.7287479,63.04743757,63.48923809,64.02653099,64.59519587,65.13201263,65.43778155,65.76803016,66.15116769,66.60283165,67.10071793,67.5868546,67.99096772,68.34002043,68.65432939,68.93482936,69.08061926,69.22225702,69.33310429,
North America,NAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.18975789,66.38654305,66.54554664,66.69146662,66.85620893,67.04319247,67.0504316,67.0931162,67.13592731,67.13272844,67.06543222,66.96375311,66.84287682,66.69305411,66.51632056,66.31589148,66.11434653,65.88033311,65.62740641,
Namibia,NAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.74155104,55.0758031,55.4859972,55.9443611,56.39516812,56.7987742,57.2815534,57.64056468,57.92133088,58.18819785,58.46397662,58.61358428,58.83538373,59.07330531,59.25382122,59.35347643,59.42361551,59.44857163,59.45371913,
New Caledonia,NCL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.18909278,64.40429269,64.74308371,65.16637295,65.59345251,65.97262754,66.53190514,66.84968212,66.97298283,67.01041646,67.05636875,67.01393482,67.15748524,67.40147289,67.63340417,67.79960526,67.92856075,68.02237056,68.08491641,
Niger,NER,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.2849041,49.01690144,48.81669646,48.65340595,48.50403583,48.36426262,48.05260842,47.82038949,47.65006779,47.53215163,47.4605997,47.30116088,47.21372774,47.18344366,47.20035609,47.25925539,47.25836963,47.31635613,47.42066751,
Nigeria,NGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.57900818,53.54089539,53.53176873,53.54099784,53.56088972,53.58621498,53.44573123,53.34887746,53.28539089,53.24597031,53.22643051,53.12239495,53.05252456,53.02457038,53.05082396,53.13394776,53.14795166,53.23774609,53.38598302,
Nicaragua,NIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.55139504,57.25682099,57.89827733,58.4906648,59.05920575,59.61260892,60.18492271,60.72736315,61.238688,61.71474988,62.15425137,62.60077225,63.02240893,63.40191774,63.72071315,63.97330008,64.21182892,64.39931362,64.55082135,
Netherlands,NLD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.95007066,67.87345876,67.77872368,67.67766287,67.5957265,67.54597835,67.42049028,67.3681918,67.33429486,67.23872368,67.04027839,66.77679604,66.409911,65.99351489,65.61633215,65.32420021,65.0519292,64.85473799,64.69564866,
Norway,NOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.76006514,64.88790432,65.05212583,65.23914325,65.42103086,65.57278314,65.78613197,65.96984109,66.12369391,66.23937609,66.30110289,66.21124703,66.10545207,65.98231503,65.85288778,65.73465009,65.60396987,65.49492988,65.40173947,
Nepal,NPL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.26943822,55.43013613,55.64224115,55.89156151,56.15399831,56.4279283,56.94918416,57.3941382,57.79628401,58.21737729,58.69897663,59.04303504,59.50319022,60.04639557,60.59828414,61.10603019,62.07694387,62.99880203,63.8580639,
Nauru,NRU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.46832482,65.67436033,65.85713687,66.03131373,66.21,66.39205098,66.4659924,66.52153083,66.54674737,66.52581097,66.44976662,66.21324297,66.00244782,65.80210534,65.59680983,65.38199323,65.19028216,64.95437932,64.69414402,
OECD members,OED,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.34592646,66.43457003,66.50058081,66.5534558,66.60864009,66.66974649,66.66158709,66.66888313,66.67158786,66.63890749,66.5552653,66.40594226,66.23618502,66.04506995,65.84218362,65.6348248,65.44265461,65.24799578,65.0542572,
Oman,OMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.46328594,61.1666337,61.98586809,62.91615923,63.91887687,64.93564363,66.81184365,68.4413949,69.76146171,70.80331383,71.62236629,72.99345331,74.14524008,74.99996016,75.55206269,75.88678027,75.8033934,75.61477588,75.36070706,
Other small states,OSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.51535916,58.90415596,59.28145887,59.66286253,60.07828855,60.53888804,61.15967393,61.81753143,62.45912851,63.02829482,63.50312382,63.73814558,63.94168936,64.09589372,64.21264957,64.31466491,64.39796418,64.48696925,64.56827774,
Pakistan,PAK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.04005511,54.32719561,54.67243665,55.06483746,55.48707505,55.92562789,56.33343807,56.75640101,57.18956184,57.62852303,58.06729857,58.41698939,58.7679796,59.11313372,59.44363036,59.75335662,59.98627382,60.20754291,60.41741109,
Panama,PAN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.49607303,62.67234973,62.88557558,63.11245578,63.31886157,63.4896765,63.65414519,63.77878637,63.88198751,63.98911493,64.1088021,64.19697595,64.30149795,64.41219836,64.51449435,64.60106837,64.67031353,64.75061052,64.8329646,
Peru,PER,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.69779286,61.09477921,61.46540227,61.81489953,62.14783024,62.46754978,62.76111968,63.02067282,63.25295668,63.47270163,63.68921602,63.90564099,64.16508296,64.40671516,64.55617894,64.59269737,65.34223337,65.82670092,66.12100436,
Philippines,PHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.26173549,58.46258613,58.68188238,58.91356871,59.16204385,59.44969346,59.83263942,60.26919803,60.7820348,61.33827027,61.87157738,62.15021024,62.40403319,62.62904128,62.85606712,63.1159012,63.31540795,63.59489479,63.91439103,
Palau,PLW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.1599118,57.20472351,57.2927388,57.40719227,57.52563837,57.6363958,57.75111537,57.86034956,57.98276168,58.15089234,58.37997283,58.61348179,58.91396162,59.25919126,59.6128848,59.9536741,60.2229126,60.48235632,60.73879635,
